Book_ID,Title,Author,Genre,Published_Year,Cost_Price,Sale_Price,Stock,Rating,Reviews,Format,Publisher
B587664,Where memory newspaper authority everyone.,Cole Reed,Fiction,2016-07-15,11.95,17.74,169,4.4,1540,Hardcover,Macmillan
B748875,Many modern choice special.,Jennifer Nguyen,History,2015-02-13,47.35,61.24,239,4.7,3126,Ebook,Pearson
B647364,Never wife.,Eugene Baker,Biography,2019-08-28,36.26,50.81,104,4.0,3520,Hardcover,Hachette
B569874,Seem smile.,Jonathan Lawson,Mystery,2010-08-31,8.94,12.36,324,3.0,3404,Hardcover,Simon & Schuster
B930024,Until door.,Samantha Young,Fiction,2000-06-18,22.7,33.01,10,5.0,261,Hardcover,Hachette
B552573,Energy them your hard.,Ryan Whitehead,Science Fiction,2009-01-22,40.54,49.53,418,3.5,1458,Paperback,Simon & Schuster
B555921,Place discussion.,John Stokes,History,1975-05-29,24.3,33.91,442,4.2,1787,Paperback,Hachette
B109506,Sea full.,Joel Davis,Biography,1981-04-15,27.98,37.51,422,3.3,3651,Audiobook,Penguin
B997669,Push difference entire degree.,Christopher Johnson,Fiction,2003-12-16,9.42,11.77,402,3.4,639,Paperback,Pearson
B438587,Technology open probably and agent.,Laurie Robinson,Fiction,1998-11-30,30.17,37.19,147,4.1,2660,Paperback,HarperCollins
B465616,Carry decide.,Joseph Dillon,Self-Help,1980-08-23,12.44,16.68,460,4.7,3683,Audiobook,Hachette
B976122,Wide information Mrs feel.,Shawn Hopkins,History,1995-06-24,29.71,34.0,249,4.0,2763,Paperback,Pearson
B447421,Support security officer spring.,Ralph Schneider,Romance,2004-09-28,46.19,54.44,84,3.5,4259,Ebook,Penguin
B948850,Research read.,Olivia Suarez,History,2000-03-07,19.53,25.41,434,4.5,1122,Ebook,Macmillan
B270899,Benefit show glass.,Nathan Day,Mystery,2022-07-29,12.32,16.15,362,4.4,1457,Hardcover,Pearson
B264888,Art meet opportunity from most.,Elizabeth Hanson,Science Fiction,1983-10-26,21.48,30.59,131,4.2,4325,Audiobook,Macmillan
B448546,Sometimes citizen.,Chad Miller,Self-Help,1981-10-09,44.18,57.85,400,4.2,2355,Ebook,Simon & Schuster
B731932,Forward require ground.,Kelly Jones,Self-Help,1999-03-02,37.83,44.81,17,5.0,3754,Ebook,Hachette
B596280,Cause glass food.,Elizabeth Barton,Fantasy,1997-02-23,11.75,17.43,378,3.9,86,Paperback,Pearson
B883849,Over rest ok must writer.,Aaron Park,Thriller,2018-06-30,13.82,17.38,169,4.0,1269,Ebook,HarperCollins
B538236,Field wide teacher by.,Brandon Dean,Science Fiction,2023-10-25,26.67,35.42,37,3.0,1429,Audiobook,Penguin
B898500,Gas call.,Eugene Wade,History,2010-08-08,38.54,53.51,250,4.7,2659,Ebook,Macmillan
B358356,Opportunity significant matter stuff.,Isabella Cook,Romance,1983-10-24,40.56,50.14,185,3.3,4014,Hardcover,Hachette
B675743,Plant soon sort share point.,Jennifer Gallagher,Science Fiction,1980-11-13,15.71,20.99,308,4.5,1675,Paperback,Oxford Press
B190693,Look firm father.,Shari Rivera,Science Fiction,1987-04-08,25.43,31.42,104,3.9,3264,Hardcover,Penguin
B364992,Join indicate morning.,Kimberly Cherry,Science Fiction,2001-11-21,35.66,47.16,110,3.7,2395,Paperback,Oxford Press
B583478,Toward land.,Austin Schultz,Romance,2008-03-09,33.01,44.08,360,4.8,3051,Hardcover,HarperCollins
B173248,Yes talk.,Chelsea Joseph,Self-Help,1983-01-24,9.85,13.52,175,4.1,1785,Hardcover,HarperCollins
B997642,Whole big nice collection.,Mary Underwood,Romance,2019-03-07,15.81,17.39,249,4.2,4297,Ebook,Simon & Schuster
B245003,Sometimes consider quickly feel.,Sheena Wilson,Self-Help,2017-12-21,5.41,7.34,31,4.0,996,Ebook,HarperCollins
B412130,Quite way hard.,Tina Jacobs,Mystery,2006-06-24,38.11,56.94,303,3.6,112,Paperback,HarperCollins
B953877,Nor whose former.,Emily Mann,Romance,1992-04-05,44.04,56.06,195,3.9,147,Audiobook,Oxford Press
B865481,Body century south dog.,Nathan Carpenter,Thriller,2015-04-17,38.17,43.62,418,3.5,4330,Paperback,Penguin
B680957,Recognize seem more rather season.,William Martinez,Self-Help,2012-06-28,23.85,29.36,357,3.4,3628,Audiobook,Simon & Schuster
B369618,Next almost floor nor.,Emily Romero,Mystery,2004-11-16,33.57,40.34,482,4.6,2739,Hardcover,Simon & Schuster
B121335,Collection star show.,Stephanie Harrison,Romance,2017-12-22,11.95,15.17,79,3.4,2087,Hardcover,HarperCollins
B630886,Eat focus do.,Sierra Mcpherson,Romance,2022-05-30,40.36,54.53,67,3.6,4285,Paperback,Pearson
B874254,Training quite test.,Cameron Shepherd,Science Fiction,2005-04-12,33.89,40.5,217,3.3,4902,Hardcover,Pearson
B842232,Assume conference debate.,Patrick Johnson,Fiction,2023-05-16,17.65,21.41,131,4.9,4850,Paperback,Hachette
B946221,Can along animal.,Richard Harrell,Science Fiction,1992-04-22,20.93,28.76,405,3.4,4965,Audiobook,Pearson
B998342,South market let hot huge.,Matthew Craig,Thriller,2005-09-28,43.42,48.65,424,4.3,3404,Audiobook,Macmillan
B732823,Perhaps stock.,Raymond Ramos,Fiction,1994-01-19,26.46,30.05,147,4.6,2766,Audiobook,HarperCollins
B415798,Your western worker figure.,Caleb Brown,Science Fiction,1985-09-15,14.02,16.71,372,4.5,1881,Audiobook,Oxford Press
B364685,Past better work first.,Jenna Diaz,Self-Help,1978-11-07,12.34,18.37,269,3.2,2596,Audiobook,Pearson
B139846,Program happy deal wish.,Rachel Fisher,History,2009-05-15,13.41,16.44,99,5.0,1539,Audiobook,HarperCollins
B137886,Main it.,Kristin Hoffman,Thriller,2016-12-26,19.63,27.89,154,3.3,3920,Ebook,Pearson
B771427,Available finally available.,Matthew Chen,Fiction,1998-03-22,35.82,51.98,362,4.0,4534,Audiobook,Pearson
B426380,Phone address loss.,Daniel Stephens,Science Fiction,2012-08-29,5.85,7.99,20,4.6,1282,Ebook,Oxford Press
B772176,Range kind commercial.,Melissa Brown,Fiction,2010-02-02,10.91,12.6,216,4.0,4758,Hardcover,Hachette
B395521,Citizen happen politics source store.,Mary Lamb,Fiction,1997-12-11,21.17,28.49,278,3.2,1594,Ebook,Macmillan
B542664,Live man.,Sherry Herrera,Thriller,2011-05-20,49.12,72.22,281,4.0,1944,Hardcover,Hachette
B518305,Present success.,Timothy Barrera,History,2017-04-05,40.59,60.5,293,3.4,2906,Audiobook,Hachette
B844785,Again report trouble create beyond.,Shannon Johns,Biography,2019-04-18,17.08,19.62,16,4.7,2068,Hardcover,HarperCollins
B731856,Great watch threat.,Shane Dyer,Romance,2021-06-10,10.21,12.0,486,3.6,3319,Paperback,HarperCollins
B275977,World forget citizen.,Justin Burke,Science Fiction,1992-01-09,18.49,26.8,402,3.5,945,Hardcover,Simon & Schuster
B585948,Kid color shake.,Kristine Clark,Thriller,2015-03-15,42.96,58.71,129,4.0,3746,Paperback,HarperCollins
B523398,Place financial that.,Michael Espinoza,Fiction,2002-12-11,27.64,31.31,266,4.7,3561,Ebook,HarperCollins
B410873,Chance lot natural.,Jose Hartman,Mystery,2018-06-02,34.88,46.57,237,4.0,65,Hardcover,Hachette
B108143,Eight feeling.,Austin Mendoza,History,2023-08-24,9.74,12.72,306,3.5,3904,Ebook,Hachette
B557308,Industry dream somebody trip.,George Todd,Thriller,2000-02-14,47.92,60.06,375,4.9,2550,Hardcover,Oxford Press
B366284,Black any happy eat.,Brittney Nguyen,Fantasy,2010-01-08,41.85,59.6,37,4.9,902,Hardcover,Macmillan
B159043,Address rest however.,Sarah Cook,Thriller,1977-11-05,16.47,18.8,184,4.6,4992,Ebook,Macmillan
B651902,Specific head child.,Kevin Boyd,Thriller,2005-02-06,30.14,36.8,466,4.6,3486,Paperback,Oxford Press
B887654,Course successful recently in.,Colleen Wilson,Fantasy,1986-03-07,41.74,55.75,312,3.8,3145,Paperback,HarperCollins
B690336,Film check ok believe spend.,Joseph Williams,Thriller,2019-08-20,48.99,59.82,97,3.8,4085,Hardcover,HarperCollins
B470962,Phone everything ground bag reflect.,Dakota Reid,Biography,2021-12-31,34.69,47.87,409,3.7,455,Hardcover,Penguin
B411491,Treatment and successful.,Sheila Bullock,History,2017-07-20,10.97,13.33,181,4.0,2317,Paperback,Pearson
B984000,Year coach.,Pamela Avery,Fantasy,2007-12-25,31.44,34.93,415,4.3,4746,Audiobook,HarperCollins
B716056,Fast simple walk staff but.,Russell Guzman,Mystery,1993-03-09,13.9,20.71,181,4.1,83,Hardcover,HarperCollins
B338349,Teach together production identify in.,Joseph Camacho,History,2013-05-03,15.66,20.51,98,3.2,3984,Audiobook,Oxford Press
B772507,Finally suddenly smile inside.,Charles White,Fantasy,1993-06-03,24.28,32.85,314,3.2,3919,Paperback,Macmillan
B302012,It why.,Dr. Kenneth Mendoza,Romance,1978-12-20,28.66,38.47,120,4.3,3393,Ebook,Macmillan
B641507,Seat help.,George Evans,Self-Help,2011-10-21,24.11,29.25,71,4.7,4435,Audiobook,Oxford Press
B259403,Own today building.,Kelsey Wilson,History,2007-05-27,8.99,13.26,423,3.3,416,Ebook,Simon & Schuster
B180551,Difficult against choose.,Calvin Wilson,Thriller,2012-10-25,20.62,28.42,296,4.5,2669,Ebook,Simon & Schuster
B776614,Address alone make moment.,Jeremy Gamble,Biography,1989-03-24,48.38,60.33,135,3.8,48,Paperback,Oxford Press
B278475,House participant.,Laurie Long,Biography,1982-05-22,43.23,62.18,381,4.6,4732,Ebook,Penguin
B333318,Finally born.,Sarah Simon,Thriller,2016-08-31,21.5,26.32,259,3.3,1955,Hardcover,Macmillan
B427738,Down myself.,Michael Osborne,Self-Help,1996-02-14,29.04,38.32,53,4.2,446,Hardcover,Simon & Schuster
B642335,Development election laugh fly civil.,Rebecca Perkins,Thriller,1991-06-13,6.17,7.95,314,4.5,4819,Paperback,Penguin
B439900,Serve cold federal.,Brandon Nielsen,Fiction,2022-12-21,38.51,55.41,129,4.4,953,Paperback,Macmillan
B205183,News drive scene late.,Amanda Johnson DVM,Mystery,1982-07-17,7.34,8.3,385,4.8,3929,Ebook,Macmillan
B192487,House win question.,Mallory Parsons,Romance,1986-08-11,32.34,42.07,481,3.3,4219,Hardcover,HarperCollins
B689061,Together option sense.,James Mcclain,History,2004-12-12,49.55,73.26,422,3.2,4221,Ebook,Hachette
B829295,Read herself because democratic grow.,Michelle Johnson,Mystery,1995-01-14,6.22,7.87,134,3.6,174,Paperback,Penguin
B350355,Policy meeting as.,Jonathan Green,History,1996-01-05,9.79,11.7,181,4.0,1695,Paperback,Macmillan
B512877,Return mean by.,Herbert Castillo,Romance,1990-11-24,15.8,18.24,392,3.0,1246,Paperback,HarperCollins
B991510,Authority care.,William Thompson,Self-Help,2003-05-07,21.48,28.44,400,3.1,2875,Audiobook,Pearson
B841507,Key discuss discuss close personal.,James Miller,Science Fiction,2023-08-26,43.56,59.42,282,3.6,1927,Hardcover,Pearson
B867937,Word sing model.,Megan Young,Science Fiction,1995-06-24,35.35,39.08,174,4.6,3197,Ebook,Pearson
B907246,Son trade drive.,Brian Camacho,Fiction,2010-02-17,7.72,10.76,208,4.8,76,Audiobook,Pearson
B616584,Admit on democratic.,Deanna Hoffman,History,2023-05-11,12.12,16.23,270,3.8,4403,Hardcover,Macmillan
B730116,Treat by.,Michelle Mcgrath,History,1992-04-06,48.57,59.48,206,4.5,604,Hardcover,Oxford Press
B296374,Find artist several.,Michelle Farrell,Thriller,1997-11-25,25.4,35.69,326,4.8,421,Audiobook,Macmillan
B752971,Thank certain seven forward design.,Tiffany Barajas,Mystery,1983-07-30,28.21,36.41,466,4.7,4284,Ebook,HarperCollins
B687663,Clearly election dog positive.,Dr. Ian Burns MD,Romance,2015-07-18,8.62,9.81,495,4.8,1859,Audiobook,Oxford Press
B217035,Amount appear skin structure.,Lori Hutchinson,History,1998-10-31,30.42,38.49,296,3.3,2365,Ebook,Hachette
B193171,Spring enjoy.,Audrey Norton,Self-Help,1998-12-22,48.0,67.15,266,4.2,4335,Ebook,Hachette
B986760,Reason loss state yeah ever.,Angela Lewis,Science Fiction,1976-02-29,8.0,11.38,345,4.7,1245,Ebook,Macmillan
B343127,Line their hundred account may.,Sarah Moore,Biography,2023-01-13,16.15,21.27,212,4.9,4755,Hardcover,Hachette
B220322,To only certainly.,Jonathan Moran,Self-Help,1984-11-01,36.5,48.83,484,3.9,2104,Audiobook,Oxford Press
B219893,Manage determine.,Daniel Gomez,Mystery,1987-03-19,27.91,38.4,239,3.2,3499,Audiobook,Penguin
B948702,Poor Democrat television west technology.,Shelby Curry,Fantasy,2000-07-09,14.88,21.47,365,3.8,78,Hardcover,Pearson
B409496,Old rest hotel.,Victoria Acosta,Science Fiction,2023-09-05,39.47,46.36,163,3.1,1570,Ebook,Pearson
B912185,Cover long protect audience part.,Casey Taylor,Science Fiction,1984-04-02,44.67,60.58,330,4.7,1444,Audiobook,Penguin
B410014,Difficult by.,Matthew Roberson,Biography,2007-01-15,30.68,39.72,426,4.7,419,Paperback,Penguin
B859039,Better late meet.,Reginald Harris,Self-Help,2009-10-30,18.67,24.24,444,4.5,4736,Audiobook,Oxford Press
B442798,Part tough song deep these.,Dr. Alicia Miller,Biography,2022-01-17,21.39,31.06,145,3.6,282,Hardcover,Simon & Schuster
B121435,Join rate third for soldier.,John Marshall,History,1997-06-19,10.34,12.93,492,4.8,4573,Ebook,Penguin
B176261,Fear we.,Meagan Bond,Self-Help,1985-11-04,16.9,24.08,473,4.3,1677,Hardcover,Penguin
B514540,Too garden gun possible.,Darrell Knight,History,2010-08-27,17.83,25.46,37,4.8,1931,Paperback,Pearson
B109238,Stage artist.,Brett Lucas,Thriller,1988-12-14,38.56,42.49,356,3.9,4217,Ebook,Hachette
B472200,Threat treat my type.,Christina Stone,History,1979-03-31,24.84,33.37,77,3.8,4608,Ebook,Macmillan
B578417,Few minute take.,Philip Burke,Fiction,1981-04-04,13.38,19.21,106,4.6,4533,Audiobook,HarperCollins
B655071,Begin imagine remain though my.,Barbara Williams,Science Fiction,2001-08-21,29.41,33.36,345,4.2,3891,Hardcover,Pearson
B815233,Deep personal perhaps.,Tina Davis,Biography,2006-01-18,6.65,7.34,113,3.7,4200,Paperback,Simon & Schuster
B302299,On could sort still wrong.,Angela Rice,Mystery,2000-03-07,8.67,9.92,377,3.0,627,Hardcover,Simon & Schuster
B810536,Board civil maintain.,Mr. Douglas Williams MD,Romance,1984-05-14,38.58,43.85,315,4.4,1000,Paperback,Macmillan
B736795,Kitchen say.,Jesus Graves,Science Fiction,1988-12-18,28.94,35.7,281,3.4,3504,Hardcover,Macmillan
B512855,Of response represent value.,Diamond Savage,Thriller,2010-09-21,29.45,34.93,185,3.9,1559,Paperback,Hachette
B837086,Who face loss another.,Keith Silva,Thriller,1998-10-19,20.89,29.8,120,4.6,4309,Hardcover,Penguin
B270847,Pm myself.,Mia Lopez,Science Fiction,2006-11-19,7.59,10.49,455,4.6,2715,Paperback,Simon & Schuster
B995760,Anything very a address.,Michael Sweeney,Fantasy,2016-08-28,38.08,56.45,99,4.1,3562,Hardcover,Oxford Press
B966376,Because interest real.,Antonio Espinoza,Self-Help,2023-10-19,45.07,60.08,87,4.2,2890,Hardcover,Oxford Press
B596293,To window.,Andrea Dorsey,Thriller,1982-12-05,8.44,11.92,221,3.8,1338,Ebook,Simon & Schuster
B971487,Almost science score.,Kimberly Wallace,Thriller,1979-07-25,30.96,40.58,18,3.0,700,Hardcover,Macmillan
B529825,Reality quality produce.,Jonathan Blair,Thriller,1982-10-18,16.3,22.46,267,4.0,4328,Audiobook,Oxford Press
B269670,See the.,Kenneth Johnson,Fantasy,1999-06-24,26.6,34.26,426,4.6,3089,Ebook,Penguin
B977772,Necessary finally how tend president.,Donna Daniels,Fiction,2001-08-28,42.1,54.37,405,4.5,4800,Hardcover,Hachette
B286944,Know today protect.,Adrian Dennis,Mystery,2008-02-12,13.03,15.95,120,3.4,4753,Audiobook,Penguin
B737197,Shoulder article.,Anthony Wade,History,1996-03-31,24.65,33.71,218,3.1,2385,Hardcover,Simon & Schuster
B615175,Concern herself remain news change.,Brandon Price,Fiction,1975-11-30,24.45,32.45,289,3.1,1481,Audiobook,Oxford Press
B641489,Camera star herself do mean.,Jerry Schneider,Romance,2019-08-15,34.64,45.67,281,4.6,1357,Ebook,Simon & Schuster
B506080,Record newspaper year.,Michelle Wood,Biography,1983-10-23,47.96,59.16,219,4.5,4704,Hardcover,Pearson
B284090,Car something wait.,William Graham,History,2015-08-04,43.32,49.34,42,3.7,2580,Audiobook,Pearson
B438982,Several human director wife boy.,Natalie Wiggins,Fiction,1985-01-18,34.87,50.54,290,4.3,3579,Ebook,Pearson
B820652,Trip clear serve.,David Ramirez,Biography,2020-03-14,11.15,16.17,83,4.9,1568,Paperback,Penguin
B733038,Certain tell series first.,Scott Williams,Romance,2003-02-21,47.27,64.93,37,3.5,1115,Audiobook,Macmillan
B176638,Attack away budget guy.,Donald Beck,Biography,1996-11-08,45.81,60.27,447,3.8,3651,Ebook,Hachette
B526567,Then senior professor knowledge.,Anna Hill,Fiction,2010-10-03,8.59,10.13,447,3.4,652,Paperback,Pearson
B887932,Stock forget.,Robert Herrera,Thriller,1984-06-14,11.09,16.13,107,4.1,321,Ebook,Oxford Press
B369389,Music beyond alone.,Joanne Padilla,History,1990-11-02,44.79,53.26,178,3.5,3611,Hardcover,Hachette
B207451,Society full three example.,Nicole Salinas,Thriller,1980-09-06,30.42,37.3,300,3.4,550,Audiobook,Hachette
B284254,Rate day chance time small.,Tara Morse,Self-Help,1986-10-31,38.19,43.8,460,4.5,2640,Paperback,Simon & Schuster
B225282,Include he month per.,Mr. Frederick Rocha,Fantasy,2016-02-19,10.81,15.91,440,4.7,4055,Audiobook,HarperCollins
B723036,Yet talk whose interest.,Steven Walter,Thriller,2020-02-23,14.96,17.56,23,3.3,1719,Audiobook,HarperCollins
B594122,Method approach exist answer stock.,Mary Mahoney,Fiction,1983-12-20,6.83,9.71,321,4.3,1161,Paperback,Macmillan
B937856,Citizen summer around size.,Dana Vaughn,Mystery,2000-05-09,27.39,35.7,399,4.2,2331,Ebook,Oxford Press
B644514,Finish somebody.,Ricky Carr,Mystery,2004-11-28,45.49,65.72,157,3.5,4361,Audiobook,Oxford Press
B309882,Every beyond offer.,Michael Reeves,Biography,1984-02-24,22.5,30.74,409,3.7,4272,Hardcover,Simon & Schuster
B191479,Not pay military may impact.,George Cunningham,Biography,2021-10-19,40.71,44.99,174,4.6,3760,Hardcover,Macmillan
B794990,Inside north great.,Elizabeth Cervantes,Fiction,1980-09-25,15.25,17.26,312,3.8,962,Ebook,Oxford Press
B277836,Film reveal hear.,Tina Lynch,Thriller,2023-04-02,29.35,32.63,123,5.0,3539,Ebook,Simon & Schuster
B613773,Positive buy month.,Melissa Jenkins,Thriller,2021-11-07,20.08,29.7,215,4.7,4667,Hardcover,Hachette
B438441,Conference threat force unit.,Jorge Torres,Romance,1981-10-11,29.68,42.59,454,3.5,1858,Audiobook,Macmillan
B884576,Arm half under nation name.,David King,Romance,2023-12-17,45.48,67.0,89,4.9,326,Ebook,Pearson
B342626,Ability we.,Breanna Rodriguez,Thriller,2002-05-27,27.83,35.27,372,4.9,2524,Audiobook,Pearson
B685049,Off keep they suddenly.,Nancy Simpson,Romance,1998-08-06,31.39,35.72,220,3.7,2976,Paperback,Pearson
B142701,Bag call expect where.,Jon Chavez,Fantasy,2013-12-01,26.37,34.49,441,4.6,266,Hardcover,Pearson
B174485,Last full especially ball.,Craig Smith,Romance,1984-07-01,9.82,13.2,274,4.1,3496,Hardcover,Oxford Press
B653064,Population hear collection.,Evelyn Middleton,Thriller,2016-05-24,38.49,55.13,55,3.0,2882,Ebook,Oxford Press
B385711,They leader opportunity enter.,Ryan Quinn,Self-Help,1977-12-09,20.94,29.32,400,4.1,2471,Hardcover,Macmillan
B816455,Clearly ground forward.,Michelle Peterson,Self-Help,1990-07-20,21.61,26.61,432,3.1,2944,Paperback,Penguin
B442909,Stuff partner thank sure.,Miss Teresa Bell MD,Mystery,1992-03-08,44.14,56.88,413,4.8,100,Audiobook,Macmillan
B168887,Imagine nor.,Christopher Sanchez,Self-Help,1983-09-15,24.71,33.52,307,4.6,701,Audiobook,HarperCollins
B422610,Protect agent partner ability check.,Stephen Winters,Self-Help,2001-12-11,43.22,61.34,481,4.2,313,Paperback,Simon & Schuster
B409384,Drop other.,Cole Oliver Jr.,History,2011-02-16,31.0,45.97,417,4.4,2251,Ebook,HarperCollins
B285422,Else thing exist performance.,Danielle Cannon,Fiction,2002-12-31,46.07,53.98,172,3.1,4839,Audiobook,Simon & Schuster
B962490,Act go.,Richard Brown,Thriller,1990-05-16,45.35,63.5,226,4.4,1440,Paperback,Pearson
B675129,Economic soon country.,Joseph Edwards,Science Fiction,1995-06-08,32.19,35.83,104,3.1,1217,Ebook,Hachette
B679619,Treat rest let mouth.,Caitlin Herring,Thriller,2000-12-11,13.71,18.82,191,3.3,3991,Paperback,Pearson
B956629,Region listen.,Diana Johnston,Biography,2005-10-01,5.71,8.51,406,3.8,4379,Audiobook,HarperCollins
B700326,Build trial.,Laura Solomon,Mystery,1985-11-19,11.12,13.44,227,4.6,4516,Audiobook,Hachette
B856594,Born less meeting.,Alex Hill,Fiction,2005-11-19,24.92,29.53,123,3.2,2003,Hardcover,Simon & Schuster
B291615,Receive provide enough.,Jordan Gutierrez,Fantasy,1990-06-06,48.69,53.6,128,3.5,1249,Ebook,Macmillan
B959943,Enter six little eye happy.,Mrs. Brittany Lewis DDS,Fiction,1994-06-18,44.56,59.45,460,3.2,956,Hardcover,Simon & Schuster
B871344,Who man.,Amanda Moody,Fiction,2014-05-28,45.3,52.87,344,3.7,3639,Ebook,Simon & Schuster
B948969,Real remember.,Mark Arnold,Fantasy,2005-04-09,21.37,31.21,78,3.5,3682,Audiobook,Simon & Schuster
B771428,Each six out or available.,Nicole White,Mystery,2010-09-21,10.27,13.43,266,4.1,950,Hardcover,Penguin
B669912,Threat do mother ahead group.,Dan Cruz,Mystery,2014-09-22,9.7,13.28,166,3.4,509,Paperback,Oxford Press
B528405,Size minute how kind.,Michael Adams,Romance,2022-06-13,7.9,9.69,228,3.2,2713,Paperback,Macmillan
